2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error loading knowledge graph: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error setting up training environment: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,605 - src.utils.logger - ERROR - Training error: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:56,072 - src.utils.logger - ERROR - Error setting up training environment: Couldn't connect to localhost:7687 (resolved to ('127.0.0.1:7687', '[::1]:7687')):
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [Errno 111] Connection refused)
2025-02-20 20:44:24,464 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:44:25,325 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:44:25,325 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:44:25,326 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:45:57,781 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:45:58,580 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:45:58,580 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:45:58,580 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:55:19,805 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:55:20,670 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:55:20,670 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:55:20,670 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:55:27,084 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:55:27,892 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:55:27,892 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:55:27,893 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:34,815 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:56:34,816 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:56:34,817 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:56:34,875 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:56:34,876 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:56:34,881 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:56:34,894 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:56:34,899 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:56:34,899 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:56:34,900 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:56:35,295 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:56:35,821 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:56:35,998 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:56:35,998 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:56:36,310 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:56:36,790 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:56:36,790 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:36,790 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:37,272 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:56:37,276 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:37,277 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:37,712 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:56:37,714 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:37,715 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:41,790 - src.utils.logger - INFO - Episode 1/100 - Reward: 23.10 - Avg Loss: 0.0115 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:56:41,791 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:56:44,996 - src.utils.logger - INFO - Episode 2/100 - Reward: 156.96 - Avg Loss: 0.0041 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:56:48,069 - src.utils.logger - INFO - Episode 3/100 - Reward: -86.60 - Avg Loss: 0.0246 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:56:51,795 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:56:52,343 - src.utils.logger - INFO - Episode 4/100 - Reward: 162.34 - Avg Loss: 0.0196 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:56:53,026 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:56:53,027 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:53,027 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:56:55,728 - src.utils.logger - INFO - Episode 5/100 - Reward: -54.17 - Avg Loss: 0.0160 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:56:59,050 - src.utils.logger - INFO - Episode 6/100 - Reward: 162.76 - Avg Loss: 0.0118 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:02,261 - src.utils.logger - INFO - Episode 7/100 - Reward: 163.34 - Avg Loss: 0.0115 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:05,552 - src.utils.logger - INFO - Episode 8/100 - Reward: 157.09 - Avg Loss: 0.0134 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:08,752 - src.utils.logger - INFO - Episode 9/100 - Reward: 157.27 - Avg Loss: 0.0129 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:12,180 - src.utils.logger - INFO - Episode 10/100 - Reward: -63.60 - Avg Loss: 0.0137 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:12,181 - src.utils.logger - INFO - ==================================================
2025-02-20 20:57:12,181 - src.utils.logger - INFO - Detailed Metrics at Episode 10
2025-02-20 20:57:12,181 - src.utils.logger - INFO - ==================================================
2025-02-20 20:57:12,181 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 77.85, Std: 103.91
2025-02-20 20:57:12,181 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0139, Std: 0.0051
2025-02-20 20:57:12,181 - src.utils.logger - INFO - Action Distribution: {0: 0.2941, 1: 0.6332, 2: 0.0474, 3: 0.0253}
2025-02-20 20:57:12,182 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:57:12,182 - src.utils.logger - INFO - ==================================================
2025-02-20 20:57:15,767 - src.utils.logger - INFO - Episode 11/100 - Reward: 161.43 - Avg Loss: 0.0150 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:15,767 - src.utils.logger - INFO - Updated target network at episode 11
2025-02-20 20:57:19,093 - src.utils.logger - INFO - Episode 12/100 - Reward: -57.94 - Avg Loss: 0.0145 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:22,282 - src.utils.logger - INFO - Episode 13/100 - Reward: 162.20 - Avg Loss: 0.0133 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:25,594 - src.utils.logger - INFO - Episode 14/100 - Reward: 158.87 - Avg Loss: 0.0090 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:28,757 - src.utils.logger - INFO - Episode 15/100 - Reward: 154.95 - Avg Loss: 0.0114 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:33,255 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:57:33,631 - src.utils.logger - INFO - Episode 16/100 - Reward: -55.77 - Avg Loss: 0.0119 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:34,394 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:57:34,394 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:57:34,395 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:57:37,640 - src.utils.logger - INFO - Episode 17/100 - Reward: -53.30 - Avg Loss: 0.0111 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:41,833 - src.utils.logger - INFO - Episode 18/100 - Reward: 152.74 - Avg Loss: 0.0126 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:45,032 - src.utils.logger - INFO - Episode 19/100 - Reward: -53.52 - Avg Loss: 0.0114 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:48,347 - src.utils.logger - INFO - Episode 20/100 - Reward: -54.43 - Avg Loss: 0.0180 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:48,347 - src.utils.logger - INFO - ==================================================
2025-02-20 20:57:48,347 - src.utils.logger - INFO - Detailed Metrics at Episode 20
2025-02-20 20:57:48,348 - src.utils.logger - INFO - ==================================================
2025-02-20 20:57:48,348 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 51.52, Std: 106.55
2025-02-20 20:57:48,348 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0128, Std: 0.0024
2025-02-20 20:57:48,348 - src.utils.logger - INFO - Action Distribution: {0: 0.31605, 1: 0.61725, 2: 0.04525, 3: 0.02145}
2025-02-20 20:57:48,348 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:57:48,348 - src.utils.logger - INFO - ==================================================
2025-02-20 20:57:51,563 - src.utils.logger - INFO - Episode 21/100 - Reward: 161.94 - Avg Loss: 0.0165 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:51,563 - src.utils.logger - INFO - Updated target network at episode 21
2025-02-20 20:57:54,646 - src.utils.logger - INFO - Episode 22/100 - Reward: 164.51 - Avg Loss: 0.0170 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:57:57,937 - src.utils.logger - INFO - Episode 23/100 - Reward: 161.65 - Avg Loss: 0.0134 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:01,538 - src.utils.logger - INFO - Episode 24/100 - Reward: -51.50 - Avg Loss: 0.0148 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:05,726 - src.utils.logger - INFO - Episode 25/100 - Reward: 161.54 - Avg Loss: 0.0177 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:05,732 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_25.pth
2025-02-20 20:58:08,971 - src.utils.logger - INFO - Episode 26/100 - Reward: 158.99 - Avg Loss: 0.0156 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:12,435 - src.utils.logger - INFO - Episode 27/100 - Reward: -52.85 - Avg Loss: 0.0136 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:16,100 - src.utils.logger - INFO - Episode 28/100 - Reward: 159.11 - Avg Loss: 0.0137 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:19,272 - src.utils.logger - INFO - Episode 29/100 - Reward: -55.42 - Avg Loss: 0.0165 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:22,331 - src.utils.logger - INFO - Episode 30/100 - Reward: -56.11 - Avg Loss: 0.0151 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:22,331 - src.utils.logger - INFO - ==================================================
2025-02-20 20:58:22,331 - src.utils.logger - INFO - Detailed Metrics at Episode 30
2025-02-20 20:58:22,331 - src.utils.logger - INFO - ==================================================
2025-02-20 20:58:22,332 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 75.19, Std: 105.47
2025-02-20 20:58:22,332 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0154, Std: 0.0015
2025-02-20 20:58:22,332 - src.utils.logger - INFO - Action Distribution: {0: 0.31733333333333336, 1: 0.6243, 2: 0.04153333333333333, 3: 0.016833333333333332}
2025-02-20 20:58:22,332 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:58:22,332 - src.utils.logger - INFO - ==================================================
2025-02-20 20:58:25,816 - src.utils.logger - INFO - Episode 31/100 - Reward: 163.04 - Avg Loss: 0.0168 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:25,817 - src.utils.logger - INFO - Updated target network at episode 31
2025-02-20 20:58:27,749 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:58:28,885 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:58:28,886 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:58:28,886 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:58:29,812 - src.utils.logger - INFO - Episode 32/100 - Reward: 157.13 - Avg Loss: 0.0183 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:32,897 - src.utils.logger - INFO - Episode 33/100 - Reward: -54.78 - Avg Loss: 0.0152 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:36,253 - src.utils.logger - INFO - Episode 34/100 - Reward: 160.51 - Avg Loss: 0.0158 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:39,433 - src.utils.logger - INFO - Episode 35/100 - Reward: -52.63 - Avg Loss: 0.0195 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:42,534 - src.utils.logger - INFO - Episode 36/100 - Reward: 155.44 - Avg Loss: 0.0187 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:45,647 - src.utils.logger - INFO - Episode 37/100 - Reward: -52.10 - Avg Loss: 0.0168 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:48,642 - src.utils.logger - INFO - Episode 38/100 - Reward: 163.03 - Avg Loss: 0.0153 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:51,860 - src.utils.logger - INFO - Episode 39/100 - Reward: 163.47 - Avg Loss: 0.0142 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:55,002 - src.utils.logger - INFO - Episode 40/100 - Reward: 157.47 - Avg Loss: 0.0157 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:55,003 - src.utils.logger - INFO - ==================================================
2025-02-20 20:58:55,003 - src.utils.logger - INFO - Detailed Metrics at Episode 40
2025-02-20 20:58:55,003 - src.utils.logger - INFO - ==================================================
2025-02-20 20:58:55,003 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 96.06, Std: 97.73
2025-02-20 20:58:55,003 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0166, Std: 0.0016
2025-02-20 20:58:55,003 - src.utils.logger - INFO - Action Distribution: {0: 0.321, 1: 0.62335, 2: 0.0409, 3: 0.01475}
2025-02-20 20:58:55,003 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:58:55,003 - src.utils.logger - INFO - ==================================================
2025-02-20 20:58:58,127 - src.utils.logger - INFO - Episode 41/100 - Reward: -52.47 - Avg Loss: 0.0118 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:58:58,128 - src.utils.logger - INFO - Updated target network at episode 41
2025-02-20 20:59:01,217 - src.utils.logger - INFO - Episode 42/100 - Reward: 163.19 - Avg Loss: 0.0116 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:04,389 - src.utils.logger - INFO - Episode 43/100 - Reward: 162.50 - Avg Loss: 0.0138 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:07,471 - src.utils.logger - INFO - Episode 44/100 - Reward: 156.56 - Avg Loss: 0.0097 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:10,583 - src.utils.logger - INFO - Episode 45/100 - Reward: 164.36 - Avg Loss: 0.0105 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:14,534 - src.utils.logger - INFO - Using model checkpoint: checkpoints/model_episode_100.pth
2025-02-20 20:59:15,528 - src.utils.logger - INFO - Episode 46/100 - Reward: 161.83 - Avg Loss: 0.0131 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:15,791 - src.utils.logger - INFO - Model loaded successfully from checkpoints/model_episode_100.pth
2025-02-20 20:59:15,792 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:59:15,792 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:59:19,204 - src.utils.logger - INFO - Episode 47/100 - Reward: -54.95 - Avg Loss: 0.0116 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:22,445 - src.utils.logger - INFO - Episode 48/100 - Reward: 159.54 - Avg Loss: 0.0098 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:25,622 - src.utils.logger - INFO - Episode 49/100 - Reward: -51.79 - Avg Loss: 0.0095 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:28,796 - src.utils.logger - INFO - Episode 50/100 - Reward: -55.77 - Avg Loss: 0.0123 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:28,797 - src.utils.logger - INFO - ==================================================
2025-02-20 20:59:28,797 - src.utils.logger - INFO - Detailed Metrics at Episode 50
2025-02-20 20:59:28,797 - src.utils.logger - INFO - ==================================================
2025-02-20 20:59:28,797 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 75.30, Std: 105.39
2025-02-20 20:59:28,797 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0114, Std: 0.0014
2025-02-20 20:59:28,798 - src.utils.logger - INFO - Action Distribution: {0: 0.3212, 1: 0.62346, 2: 0.0414, 3: 0.01394}
2025-02-20 20:59:28,798 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:59:28,798 - src.utils.logger - INFO - ==================================================
2025-02-20 20:59:28,803 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_50.pth
2025-02-20 20:59:31,867 - src.utils.logger - INFO - Episode 51/100 - Reward: -57.23 - Avg Loss: 0.0133 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:31,867 - src.utils.logger - INFO - Updated target network at episode 51
2025-02-20 20:59:34,876 - src.utils.logger - INFO - Episode 52/100 - Reward: -54.79 - Avg Loss: 0.0161 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:37,874 - src.utils.logger - INFO - Episode 53/100 - Reward: 164.60 - Avg Loss: 0.0129 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:40,911 - src.utils.logger - INFO - Episode 54/100 - Reward: 164.92 - Avg Loss: 0.0143 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:44,594 - src.utils.logger - INFO - Episode 55/100 - Reward: 161.48 - Avg Loss: 0.0153 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:47,852 - src.utils.logger - INFO - Episode 56/100 - Reward: 161.98 - Avg Loss: 0.0137 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:51,220 - src.utils.logger - INFO - Episode 57/100 - Reward: 161.31 - Avg Loss: 0.0182 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:54,330 - src.utils.logger - INFO - Episode 58/100 - Reward: -51.91 - Avg Loss: 0.0133 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:59:59,353 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:59:59,353 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:59:59,353 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:59:59,382 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:59:59,382 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:59:59,386 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:59:59,397 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:59:59,402 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:59:59,402 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:59:59,402 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 21:00:00,176 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 21:00:00,176 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 21:00:03,194 - src.utils.logger - INFO - Episode 1/100 - Reward: 35.27 - Avg Loss: 0.0171 - Steps: 1000 - Epsilon: 0.010
2025-02-20 21:00:03,195 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 21:00:06,227 - src.utils.logger - INFO - Episode 2/100 - Reward: 155.88 - Avg Loss: 0.0088 - Steps: 1000 - Epsilon: 0.010
2025-02-20 21:00:09,315 - src.utils.logger - INFO - Episode 3/100 - Reward: 160.28 - Avg Loss: 0.0101 - Steps: 1000 - Epsilon: 0.010
2025-02-20 21:00:12,169 - src.utils.logger - INFO - Episode 4/100 - Reward: 155.75 - Avg Loss: 0.0095 - Steps: 1000 - Epsilon: 0.010
